id_venta,fecha,id_cliente,id_producto,cantidad,metodo_pago,descuento
473,2025-01-08 11:00:00,333,21,1,Bizum,5
474,2025-01-15 16:00:00,443,109,1,Tarjeta,5
475,2025-10-11 10:00:00,136,79,3,Tarjeta,0
476,2025-08-11 01:00:00,295,98,2,Bizum,5
477,2025-03-20 07:00:00,24,78,3,Tarjeta,10
478,2025-11-04 10:00:00,405,122,1,Bizum,15
479,2025-08-13 16:00:00,225,100,4,Tarjeta,0
480,2025-05-13 14:00:00,240,67,1,Tarjeta,0
481,2025-04-21 08:00:00,457,27,3,Efectivo,5
482,2025-11-29 18:00:00,441,41,3,Bizum,0
483,2025-08-29 09:00:00,320,103,2,Tarjeta,15
484,2025-03-16 09:00:00,121,31,3,Efectivo,15
485,2025-04-19 05:00:00,32,6,4,Tarjeta,0
486,2025-02-11 02:00:00,46,71,2,Tarjeta,20
487,2025-05-23 05:00:00,275,90,2,Tarjeta,10
488,2025-05-09 09:00:00,290,18,3,Tarjeta,0
489,2025-12-26 17:00:00,311,14,6,Efectivo,15
490,2025-03-12 10:00:00,57,114,3,Tarjeta,0
491,2025-09-08 07:00:00,270,65,1,Efectivo,0
492,2025-12-16 02:00:00,461,139,2,Tarjeta,0
493,2025-11-06 16:00:00,359,141,1,Bizum,0
494,2025-10-19 18:00:00,1,56,2,Tarjeta,0
495,2025-04-08 07:00:00,158,36,2,Tarjeta,0
496,2025-09-16 11:00:00,437,149,3,Bizum,20
497,2025-03-18 08:00:00,23,59,2,Tarjeta,0
498,2025-09-25 03:00:00,472,65,2,Tarjeta,0
499,2025-03-29 08:00:00,245,131,3,Cheque regalo,0
500,2025-07-08 03:00:00,401,145,2,Tarjeta,5
501,2025-09-16 08:00:00,124,43,2,Tarjeta,0
502,2025-09-19 18:00:00,217,80,2,Cheque regalo,0
503,2025-06-24 07:00:00,18,94,3,Tarjeta,0
504,2025-11-20 21:00:00,239,61,3,Bizum,5
505,2025-10-17 21:00:00,111,12,3,Tarjeta,0
506,2025-11-27 19:00:00,27,61,1,Tarjeta,5
507,2025-03-18 21:00:00,470,36,1,Tarjeta,0
508,2025-03-07 18:00:00,58,150,4,Bizum,0
509,2025-07-04 15:00:00,6,80,5,Bizum,0
510,2025-04-11 22:00:00,82,150,4,Tarjeta,5
511,2025-12-03 16:00:00,275,66,3,Tarjeta,0
512,2025-02-12 17:00:00,88,144,2,Tarjeta,0
513,2025-03-26 06:00:00,146,81,1,Tarjeta,0
514,2025-07-16 07:00:00,343,54,3,Tarjeta,10
515,2025-06-11 08:00:00,313,31,3,Tarjeta,0
516,2025-06-20 12:00:00,360,31,2,Tarjeta,0
517,2025-09-06 16:00:00,370,19,4,Tarjeta,5
518,2025-09-03 19:00:00,30,95,2,Tarjeta,0
519,2025-06-29 15:00:00,101,3,1,Tarjeta,0
520,2025-04-18 12:00:00,221,1,2,Efectivo,5
521,2025-01-28 23:00:00,147,113,2,Bizum,0
522,2025-02-14 18:00:00,192,116,3,Bizum,0
523,2025-04-01 16:00:00,26,23,2,Tarjeta,0
524,2025-10-29 10:00:00,11,131,1,Tarjeta,0
525,2025-07-06 19:00:00,59,122,2,Cheque regalo,5
526,2025-11-05 08:00:00,382,85,1,Tarjeta,5
527,2025-08-07 09:00:00,271,41,1,Efectivo,5
528,2025-10-02 18:00:00,499,60,2,Tarjeta,0
529,2025-09-08 00:00:00,238,78,3,Tarjeta,0
530,2025-06-22 22:00:00,189,140,3,Tarjeta,5
531,2025-07-31 16:00:00,167,80,2,Efectivo,5
532,2025-03-04 14:00:00,67,41,1,Tarjeta,0
533,2025-05-07 17:00:00,362,87,2,Tarjeta,15
534,2025-12-05 11:00:00,405,30,4,Tarjeta,0
535,2025-06-17 11:00:00,427,125,2,Tarjeta,20
536,2025-11-28 17:00:00,395,122,3,Efectivo,0
537,2025-01-22 23:00:00,286,20,4,Tarjeta,0
538,2025-02-03 06:00:00,309,62,1,Bizum,0
539,2025-09-18 09:00:00,27,115,2,Tarjeta,5
540,2025-02-07 09:00:00,311,141,2,Tarjeta,0
541,2025-06-27 14:00:00,105,85,2,Efectivo,10
542,2025-07-02 02:00:00,144,2,2,Tarjeta,20
543,2025-06-24 08:00:00,22,124,1,Bizum,10
544,2025-01-31 14:00:00,471,8,2,Tarjeta,5
545,2025-08-21 23:00:00,110,128,1,Tarjeta,5
546,2025-05-09 10:00:00,144,125,4,Efectivo,0
547,2025-01-23 16:00:00,17,19,2,Tarjeta,0
548,2025-11-30 23:00:00,295,125,2,Tarjeta,5
549,2025-01-20 00:00:00,359,9,2,Tarjeta,0
550,2025-02-17 18:00:00,103,125,2,Efectivo,0
551,2025-11-28 09:00:00,22,80,5,Efectivo,10
552,2025-07-18 23:00:00,182,25,2,Tarjeta,5
553,2025-02-09 16:00:00,457,125,3,Efectivo,5
554,2025-04-14 12:00:00,403,78,1,Tarjeta,15
555,2025-10-06 12:00:00,117,52,1,Cheque regalo,5
556,2025-10-12 23:00:00,215,72,2,Bizum,0
557,2025-08-20 15:00:00,258,50,3,Efectivo,0
558,2025-05-16 04:00:00,373,100,3,Cheque regalo,0
559,2025-09-02 17:00:00,335,23,2,Tarjeta,0
560,2025-07-13 16:00:00,223,16,3,Bizum,0
561,2025-06-03 11:00:00,323,118,2,Bizum,5
562,2025-03-19 20:00:00,9,123,3,Tarjeta,10
563,2025-09-15 16:00:00,50,95,2,Bizum,0
564,2025-07-13 05:00:00,386,81,4,Bizum,0
565,2025-09-27 20:00:00,421,37,4,Efectivo,0
566,2025-08-19 19:00:00,265,120,2,Cheque regalo,5
567,2025-04-27 03:00:00,33,131,2,Tarjeta,0
568,2025-07-08 10:00:00,381,75,1,Efectivo,0
569,2025-08-08 10:00:00,32,121,4,Tarjeta,0
570,2025-06-24 09:00:00,229,109,3,Bizum,0
571,2025-11-20 18:00:00,45,78,2,Bizum,5
572,2025-07-28 03:00:00,168,54,2,Tarjeta,0
573,2025-06-11 21:00:00,162,60,2,Cheque regalo,0
574,2025-06-07 04:00:00,104,109,5,Efectivo,0
575,2025-06-14 15:00:00,4,22,4,Tarjeta,0
576,2025-02-20 11:00:00,209,107,2,Tarjeta,0
577,2025-09-02 20:00:00,407,80,3,Bizum,0
578,2025-02-14 23:00:00,36,112,3,Tarjeta,0
579,2025-07-27 11:00:00,302,25,2,Bizum,0
580,2025-08-09 03:00:00,73,137,1,Tarjeta,0
581,2025-08-03 01:00:00,372,89,3,Bizum,0
582,2025-01-08 19:00:00,40,119,3,Tarjeta,20
583,2025-12-20 22:00:00,392,13,2,Efectivo,0
584,2025-08-30 10:00:00,147,5,1,Efectivo,0
585,2025-06-26 09:00:00,449,141,2,Efectivo,0
586,2025-03-13 05:00:00,6,40,2,Tarjeta,10
587,2025-09-09 10:00:00,340,123,1,Bizum,15
588,2025-12-11 05:00:00,463,28,3,Tarjeta,5
589,2025-04-27 09:00:00,130,24,1,Tarjeta,0
590,2025-12-09 01:00:00,358,30,1,Tarjeta,0
591,2025-06-30 00:00:00,27,60,2,Tarjeta,0
592,2025-03-25 23:00:00,316,107,4,Bizum,0
593,2025-04-07 10:00:00,284,94,1,Tarjeta,0
594,2025-11-26 06:00:00,94,114,1,Tarjeta,10
595,2025-08-19 00:00:00,225,86,2,Tarjeta,0
596,2025-06-17 15:00:00,366,43,3,Efectivo,5
597,2025-05-07 13:00:00,245,135,2,Efectivo,0
598,2025-02-07 01:00:00,258,112,2,Tarjeta,0
599,2025-09-29 03:00:00,201,32,1,Tarjeta,0
600,2025-09-16 15:00:00,5,8,1,Efectivo,15
601,2025-11-04 20:00:00,270,110,2,Bizum,0
602,2025-05-25 10:00:00,21,26,1,Tarjeta,0
603,2025-11-01 17:00:00,245,144,2,Tarjeta,0
604,2025-08-09 12:00:00,253,116,3,Bizum,10
605,2025-06-12 03:00:00,244,143,2,Bizum,0
606,2025-12-04 19:00:00,376,127,1,Tarjeta,0
607,2025-12-20 22:00:00,407,92,4,Bizum,5
608,2025-09-14 00:00:00,211,135,2,Tarjeta,5
609,2025-09-30 11:00:00,235,93,4,Tarjeta,0
610,2025-03-12 10:00:00,154,67,2,Tarjeta,0
611,2025-12-02 15:00:00,364,109,1,Tarjeta,0
612,2025-04-02 14:00:00,172,24,2,Tarjeta,5
613,2025-03-01 10:00:00,69,55,2,Tarjeta,15
614,2025-07-01 06:00:00,304,38,3,Cheque regalo,10
615,2025-02-01 11:00:00,115,24,5,Tarjeta,10
616,2025-10-01 01:00:00,12,29,3,Tarjeta,0
617,2025-02-17 17:00:00,124,3,2,Efectivo,0
618,2025-11-14 22:00:00,375,106,4,Bizum,5
619,2025-04-15 19:00:00,221,32,2,Efectivo,0
620,2025-02-16 14:00:00,146,8,2,Tarjeta,0
621,2025-05-22 23:00:00,154,131,1,Bizum,0
622,2025-09-23 04:00:00,369,106,4,Tarjeta,0
623,2025-10-30 07:00:00,29,20,2,Bizum,0
624,2025-04-17 06:00:00,424,128,1,Tarjeta,10
625,2025-03-11 10:00:00,361,23,1,Tarjeta,0
626,2025-12-10 20:00:00,371,101,4,Tarjeta,10
627,2025-01-21 13:00:00,324,21,3,Efectivo,0
628,2025-11-23 00:00:00,269,7,2,Efectivo,15
629,2025-08-03 18:00:00,47,33,2,Tarjeta,5
630,2025-02-13 23:00:00,52,57,3,Bizum,5
631,2025-06-26 04:00:00,176,136,2,Bizum,0
632,2025-04-28 02:00:00,124,126,3,Tarjeta,0
633,2025-01-07 00:00:00,112,16,1,Tarjeta,0
634,2025-08-28 20:00:00,357,66,1,Tarjeta,0
635,2025-02-16 12:00:00,366,10,4,Bizum,0
636,2025-09-05 10:00:00,370,36,5,Tarjeta,5
637,2025-05-12 04:00:00,440,150,2,Cheque regalo,0
638,2025-03-18 19:00:00,268,3,2,Tarjeta,5
639,2025-03-01 05:00:00,118,76,2,Efectivo,15
640,2025-08-02 01:00:00,479,57,2,Bizum,5
641,2025-12-27 16:00:00,59,42,3,Bizum,0
642,2025-11-29 21:00:00,153,147,3,Bizum,0
643,2025-07-04 03:00:00,57,105,2,Tarjeta,0
644,2025-08-27 19:00:00,462,61,1,Bizum,5
645,2025-12-13 20:00:00,485,86,2,Bizum,5
646,2025-08-26 04:00:00,202,125,2,Cheque regalo,0
647,2025-07-25 06:00:00,11,123,2,Bizum,0
648,2025-06-01 07:00:00,92,123,1,Tarjeta,5
649,2025-04-03 10:00:00,435,70,2,Tarjeta,0
650,2025-08-27 00:00:00,245,113,2,Tarjeta,0
651,2025-01-19 10:00:00,343,99,2,Tarjeta,5
652,2025-05-03 11:00:00,112,119,4,Tarjeta,20
653,2025-11-24 14:00:00,62,25,1,Tarjeta,0
654,2025-07-16 23:00:00,168,12,1,Tarjeta,15
655,2025-10-18 21:00:00,178,60,2,Tarjeta,0
656,2025-06-10 10:00:00,185,80,2,Efectivo,0
657,2025-03-25 08:00:00,51,90,1,Tarjeta,0
658,2025-11-29 23:00:00,73,7,4,Bizum,10
659,2025-04-26 10:00:00,180,26,2,Bizum,0
660,2025-04-28 14:00:00,435,34,1,Tarjeta,0
661,2025-08-12 18:00:00,295,59,3,Tarjeta,0
662,2025-01-06 00:00:00,153,71,1,Tarjeta,0
663,2025-08-20 21:00:00,122,69,2,Bizum,0
664,2025-05-04 04:00:00,340,24,2,Tarjeta,5
665,2025-11-14 06:00:00,336,131,2,Efectivo,5
666,2025-08-19 19:00:00,357,122,2,Tarjeta,10
667,2025-02-17 23:00:00,491,57,1,Tarjeta,0
668,2025-12-17 02:00:00,450,108,1,Tarjeta,5
669,2025-06-14 19:00:00,310,71,2,Tarjeta,0
670,2025-10-20 03:00:00,298,73,2,Tarjeta,0
671,2025-10-22 17:00:00,198,97,1,Efectivo,20
672,2025-06-04 12:00:00,164,114,2,Tarjeta,0
673,2025-06-24 11:00:00,256,20,1,Efectivo,0
674,2025-12-03 01:00:00,418,125,1,Tarjeta,0
675,2025-07-31 03:00:00,258,86,2,Cheque regalo,5
676,2025-10-13 10:00:00,375,115,2,Bizum,20
677,2025-04-01 09:00:00,431,67,3,Tarjeta,0
678,2025-04-30 11:00:00,80,63,1,Tarjeta,5
679,2025-08-17 20:00:00,217,94,3,Efectivo,0
680,2025-08-12 21:00:00,433,103,3,Tarjeta,10
681,2025-12-27 10:00:00,198,4,2,Tarjeta,5
682,2025-01-18 08:00:00,77,117,4,Tarjeta,10
683,2025-03-01 05:00:00,233,108,5,Tarjeta,10
684,2025-05-04 10:00:00,378,128,1,Tarjeta,0
685,2025-08-22 00:00:00,73,24,2,Bizum,0
686,2025-12-15 05:00:00,353,92,4,Tarjeta,10
687,2025-05-07 14:00:00,29,52,2,Tarjeta,5
688,2025-04-05 18:00:00,191,42,2,Tarjeta,0
689,2025-07-21 05:00:00,297,87,2,Bizum,5
690,2025-06-28 02:00:00,144,108,5,Cheque regalo,5
691,2025-09-03 16:00:00,372,115,1,Tarjeta,0
692,2025-02-26 04:00:00,133,48,2,Tarjeta,15
693,2025-02-28 22:00:00,273,134,2,Tarjeta,0
694,2025-01-31 06:00:00,263,44,4,Efectivo,15
695,2025-05-17 15:00:00,157,107,3,Tarjeta,0
696,2025-11-21 14:00:00,318,26,2,Tarjeta,5
697,2025-05-15 15:00:00,349,77,3,Bizum,0
698,2025-09-12 07:00:00,22,32,2,Tarjeta,0
699,2025-09-04 10:00:00,364,62,1,Tarjeta,5
700,2025-09-21 07:00:00,84,142,1,Bizum,5
701,2025-11-05 18:00:00,55,127,2,Tarjeta,15
702,2025-06-03 08:00:00,324,88,1,Bizum,5
703,2025-04-06 12:00:00,375,14,1,Tarjeta,0
704,2025-07-03 14:00:00,146,134,1,Tarjeta,0
705,2025-09-12 13:00:00,80,93,1,Bizum,5
706,2025-01-04 04:00:00,476,45,1,Tarjeta,0
707,2025-11-15 20:00:00,16,101,1,Tarjeta,15
708,2025-12-19 00:00:00,400,126,5,Tarjeta,20
709,2025-06-19 19:00:00,79,3,2,Efectivo,5
710,2025-12-16 02:00:00,335,123,3,Tarjeta,0
711,2025-12-22 12:00:00,483,81,3,Efectivo,0
712,2025-04-12 04:00:00,22,48,5,Tarjeta,15
713,2025-01-24 21:00:00,425,76,4,Tarjeta,5
714,2025-10-06 04:00:00,241,8,2,Efectivo,5
715,2025-12-20 12:00:00,8,43,3,Tarjeta,0
716,2025-04-19 01:00:00,441,84,4,Bizum,0
717,2025-11-29 03:00:00,402,7,3,Tarjeta,10
718,2025-06-13 20:00:00,191,143,1,Tarjeta,5
719,2025-06-30 09:00:00,202,15,2,Efectivo,5
720,2025-08-26 00:00:00,79,63,3,Tarjeta,0
721,2025-10-14 11:00:00,458,133,2,Tarjeta,0
722,2025-10-15 12:00:00,129,149,1,Tarjeta,0
723,2025-11-09 08:00:00,130,83,1,Efectivo,0
724,2025-05-13 08:00:00,65,34,3,Tarjeta,0
725,2025-05-19 19:00:00,69,102,2,Tarjeta,5
726,2025-08-17 21:00:00,460,9,2,Tarjeta,0
727,2025-08-22 19:00:00,373,30,3,Tarjeta,5
728,2025-10-08 22:00:00,242,74,3,Tarjeta,20
729,2025-09-15 02:00:00,110,72,2,Tarjeta,5
730,2025-04-19 19:00:00,425,3,4,Tarjeta,5
731,2025-12-18 13:00:00,124,19,2,Tarjeta,0
732,2025-03-01 01:00:00,203,35,3,Tarjeta,10
733,2025-08-02 20:00:00,186,101,3,Tarjeta,0
734,2025-09-24 09:00:00,460,1,1,Tarjeta,0
735,2025-03-17 16:00:00,107,78,2,Tarjeta,0
736,2025-10-13 09:00:00,73,109,2,Tarjeta,0
737,2025-08-24 20:00:00,248,8,1,Efectivo,0
738,2025-01-08 06:00:00,471,10,2,Tarjeta,0
739,2025-08-22 12:00:00,161,74,4,Cheque regalo,20
740,2025-02-09 13:00:00,440,145,2,Bizum,0
741,2025-10-17 09:00:00,152,39,3,Bizum,0
742,2025-05-28 08:00:00,6,74,2,Efectivo,0
743,2025-04-06 00:00:00,206,92,3,Tarjeta,0
744,2025-09-17 13:00:00,126,91,1,Efectivo,5
745,2025-12-13 04:00:00,142,48,3,Tarjeta,10
746,2025-06-13 16:00:00,15,112,6,Tarjeta,5
747,2025-02-04 02:00:00,191,12,2,Tarjeta,0
748,2025-01-26 02:00:00,138,13,2,Tarjeta,0
749,2025-11-28 19:00:00,190,71,2,Tarjeta,0
750,2025-04-18 14:00:00,141,35,2,Bizum,0
751,2025-04-28 00:00:00,15,52,1,Tarjeta,5
752,2025-04-13 08:00:00,120,78,2,Tarjeta,5
753,2025-06-14 19:00:00,403,121,2,Bizum,10
754,2025-05-04 00:00:00,59,46,1,Tarjeta,0
755,2025-07-19 23:00:00,284,12,4,Cheque regalo,0
756,2025-11-14 06:00:00,109,14,1,Tarjeta,10
757,2025-02-03 22:00:00,333,19,2,Bizum,0
758,2025-01-08 17:00:00,40,96,3,Tarjeta,0
759,2025-11-15 03:00:00,357,20,3,Tarjeta,0
760,2025-05-24 03:00:00,378,6,1,Bizum,0
761,2025-04-01 20:00:00,137,14,2,Bizum,0
762,2025-01-13 00:00:00,306,71,1,Bizum,0
763,2025-09-16 21:00:00,154,24,1,Efectivo,0
764,2025-09-22 05:00:00,149,32,3,Tarjeta,0
765,2025-07-30 15:00:00,333,62,2,Efectivo,0
766,2025-08-29 12:00:00,22,116,4,Efectivo,0
767,2025-01-23 02:00:00,9,146,2,Bizum,20
768,2025-08-09 22:00:00,28,86,1,Tarjeta,15
769,2025-11-14 06:00:00,498,19,3,Tarjeta,5
770,2025-06-14 21:00:00,410,46,4,Efectivo,5
771,2025-12-14 20:00:00,95,28,2,Tarjeta,15
772,2025-08-22 14:00:00,336,133,4,Tarjeta,0
773,2025-02-11 06:00:00,165,95,1,Tarjeta,0
774,2025-03-27 23:00:00,16,79,2,Tarjeta,0
775,2025-07-24 23:00:00,210,4,1,Tarjeta,0
776,2025-07-19 22:00:00,426,116,2,Tarjeta,0
777,2025-11-22 20:00:00,469,130,2,Tarjeta,0
778,2025-02-24 12:00:00,267,78,2,Cheque regalo,0
779,2025-07-22 13:00:00,368,104,2,Efectivo,0
780,2025-11-26 23:00:00,218,147,3,Bizum,10
781,2025-03-11 13:00:00,252,87,3,Tarjeta,0
782,2025-09-08 21:00:00,207,103,2,Bizum,5
783,2025-11-26 08:00:00,40,8,1,Tarjeta,0
784,2025-12-22 14:00:00,433,22,3,Efectivo,10
785,2025-05-28 07:00:00,494,84,2,Bizum,0
786,2025-08-09 09:00:00,383,68,3,Tarjeta,0
787,2025-07-21 06:00:00,389,15,2,Cheque regalo,5
788,2025-09-02 22:00:00,384,113,1,Tarjeta,0
789,2025-04-09 16:00:00,340,15,2,Tarjeta,0
790,2025-08-19 11:00:00,348,77,1,Bizum,5
791,2025-05-03 11:00:00,225,31,3,Bizum,10
792,2025-06-16 12:00:00,258,129,1,Tarjeta,0
793,2025-10-09 20:00:00,146,76,4,Efectivo,0
794,2025-07-09 19:00:00,456,79,2,Bizum,0
795,2025-08-27 21:00:00,168,20,3,Bizum,0
796,2025-07-26 16:00:00,457,6,3,Bizum,0
797,2025-10-29 11:00:00,397,87,1,Tarjeta,0
798,2025-02-23 14:00:00,287,62,1,Tarjeta,0
799,2025-08-24 11:00:00,115,19,2,Tarjeta,0
800,2025-07-12 09:00:00,352,140,5,Tarjeta,0
801,2025-11-29 21:00:00,209,9,2,Cheque regalo,0
802,2025-02-03 23:00:00,260,138,2,Tarjeta,0
803,2025-04-27 20:00:00,292,81,3,Tarjeta,0
804,2025-03-22 14:00:00,95,39,4,Tarjeta,5
805,2025-02-18 12:00:00,254,70,3,Efectivo,0
806,2025-05-24 10:00:00,129,86,2,Bizum,5
807,2025-04-21 15:00:00,378,97,3,Tarjeta,5
808,2025-02-10 12:00:00,369,121,3,Tarjeta,10
809,2025-08-13 20:00:00,186,124,2,Tarjeta,5
810,2025-03-21 23:00:00,435,57,4,Tarjeta,0
811,2025-06-11 17:00:00,394,99,1,Efectivo,0
812,2025-04-20 12:00:00,400,70,2,Bizum,0
813,2025-04-09 16:00:00,401,112,2,Tarjeta,0
814,2025-06-03 19:00:00,325,55,1,Tarjeta,0
815,2025-08-17 15:00:00,439,11,4,Tarjeta,5
816,2025-10-11 01:00:00,270,52,4,Bizum,0
817,2025-02-13 18:00:00,160,29,2,Tarjeta,0
818,2025-01-23 04:00:00,478,114,2,Tarjeta,0
819,2025-10-25 14:00:00,203,125,3,Tarjeta,0
820,2025-11-24 01:00:00,247,75,1,Tarjeta,0
821,2025-07-02 02:00:00,284,146,1,Tarjeta,0
822,2025-09-16 16:00:00,133,123,1,Tarjeta,0
823,2025-04-16 18:00:00,15,62,2,Tarjeta,5
824,2025-09-09 04:00:00,299,136,1,Tarjeta,0
825,2025-07-16 18:00:00,53,34,1,Cheque regalo,0
826,2025-06-17 22:00:00,419,4,3,Efectivo,10
827,2025-10-02 03:00:00,42,140,1,Tarjeta,0
828,2025-05-25 13:00:00,437,36,3,Tarjeta,0
829,2025-11-11 13:00:00,76,67,3,Tarjeta,0
830,2025-01-15 18:00:00,284,141,2,Tarjeta,0
831,2025-04-03 07:00:00,223,70,3,Tarjeta,5
832,2025-10-22 19:00:00,194,56,3,Tarjeta,15
833,2025-01-31 10:00:00,443,140,3,Tarjeta,0
834,2025-08-19 23:00:00,460,107,1,Tarjeta,0
835,2025-03-27 20:00:00,345,114,3,Tarjeta,0
836,2025-08-06 21:00:00,111,125,1,Efectivo,0
837,2025-04-16 06:00:00,201,23,3,Efectivo,0
838,2025-11-20 10:00:00,375,38,4,Tarjeta,0
839,2025-11-14 22:00:00,382,3,2,Bizum,5
840,2025-11-08 23:00:00,289,69,2,Bizum,0
841,2025-05-27 06:00:00,375,16,1,Cheque regalo,10
842,2025-03-10 14:00:00,326,17,4,Tarjeta,10
843,2025-05-09 09:00:00,415,62,4,Bizum,5
844,2025-09-30 12:00:00,233,114,2,Tarjeta,0
845,2025-01-14 13:00:00,472,69,3,Tarjeta,15
846,2025-04-20 15:00:00,129,149,1,Bizum,0
847,2025-01-23 00:00:00,245,22,2,Tarjeta,0
848,2025-07-24 09:00:00,355,1,2,Efectivo,0
849,2025-08-29 17:00:00,181,27,3,Cheque regalo,0
850,2025-10-24 15:00:00,230,118,4,Tarjeta,0
851,2025-03-02 00:00:00,406,111,2,Tarjeta,5
852,2025-08-20 19:00:00,100,96,4,Tarjeta,0
853,2025-07-11 15:00:00,339,89,2,Bizum,0
854,2025-01-06 23:00:00,439,57,2,Tarjeta,0
855,2025-10-19 00:00:00,412,90,3,Efectivo,0
856,2025-08-29 23:00:00,343,25,1,Efectivo,0
857,2025-09-09 23:00:00,405,53,2,Bizum,0
858,2025-04-17 23:00:00,432,104,2,Bizum,0
859,2025-02-04 14:00:00,459,100,1,Tarjeta,0
860,2025-11-17 06:00:00,183,71,3,Tarjeta,0
861,2025-10-09 02:00:00,280,101,2,Bizum,0
862,2025-02-16 07:00:00,274,4,2,Tarjeta,0
863,2025-06-26 09:00:00,423,81,2,Tarjeta,0
864,2025-01-13 21:00:00,93,89,2,Tarjeta,5
865,2025-07-22 17:00:00,233,13,1,Tarjeta,0
866,2025-09-25 04:00:00,460,127,3,Tarjeta,5
867,2025-03-23 09:00:00,425,58,1,Tarjeta,15
868,2025-04-11 15:00:00,334,54,2,Tarjeta,5
869,2025-09-18 15:00:00,1,48,1,Tarjeta,0
870,2025-09-21 12:00:00,186,84,1,Efectivo,5
871,2025-11-06 17:00:00,137,16,2,Bizum,10
872,2025-07-13 11:00:00,169,149,2,Efectivo,0
873,2025-09-14 03:00:00,475,115,1,Tarjeta,10
874,2025-03-26 00:00:00,362,48,1,Efectivo,15
875,2025-02-15 08:00:00,488,51,2,Tarjeta,0
876,2025-12-22 00:00:00,143,10,3,Bizum,10
877,2025-08-14 15:00:00,4,16,3,Tarjeta,0
878,2025-09-07 13:00:00,84,39,2,Tarjeta,15
879,2025-10-15 07:00:00,260,82,4,Cheque regalo,0
880,2025-11-13 17:00:00,84,78,1,Tarjeta,0
881,2025-07-22 14:00:00,477,48,1,Tarjeta,10
882,2025-08-14 23:00:00,115,29,1,Tarjeta,0
883,2025-05-06 07:00:00,244,47,2,Tarjeta,0
884,2025-02-04 08:00:00,443,2,3,Efectivo,0
885,2025-12-11 10:00:00,177,35,2,Bizum,0
886,2025-07-14 18:00:00,383,48,1,Tarjeta,0
887,2025-12-30 10:00:00,391,133,3,Tarjeta,15
888,2025-10-01 17:00:00,462,5,1,Bizum,0
889,2025-05-08 08:00:00,440,8,2,Tarjeta,0
890,2025-10-01 01:00:00,168,33,3,Efectivo,0
891,2025-05-11 06:00:00,201,11,1,Tarjeta,0
892,2025-02-09 06:00:00,167,146,2,Tarjeta,0
893,2025-05-01 02:00:00,133,134,1,Efectivo,0
894,2025-06-21 18:00:00,401,88,2,Bizum,0
895,2025-08-17 15:00:00,256,6,2,Tarjeta,5
896,2025-04-11 23:00:00,457,149,2,Tarjeta,15
897,2025-08-14 09:00:00,392,118,2,Efectivo,0
898,2025-01-27 09:00:00,11,52,1,Tarjeta,10
899,2025-08-28 02:00:00,202,119,4,Bizum,10
900,2025-07-23 15:00:00,143,26,1,Tarjeta,0
901,2025-09-12 20:00:00,191,13,2,Tarjeta,0
902,2025-08-01 07:00:00,435,123,2,Tarjeta,5
903,2025-12-27 09:00:00,335,87,2,Tarjeta,15
904,2025-04-10 15:00:00,215,24,2,Tarjeta,0
905,2025-12-23 22:00:00,184,149,3,Tarjeta,0
906,2025-07-11 05:00:00,94,23,3,Efectivo,5
907,2025-10-26 09:00:00,182,39,3,Tarjeta,0
908,2025-09-12 05:00:00,435,131,1,Tarjeta,0
909,2025-07-09 13:00:00,294,93,2,Tarjeta,0
910,2025-05-14 09:00:00,198,120,3,Tarjeta,0
911,2025-01-15 00:00:00,163,23,1,Tarjeta,15
912,2025-02-28 16:00:00,479,131,4,Tarjeta,15
913,2025-11-09 13:00:00,195,50,2,Tarjeta,0
914,2025-01-21 14:00:00,371,1,3,Bizum,0
915,2025-10-30 05:00:00,400,142,4,Efectivo,15
916,2025-08-27 05:00:00,250,18,3,Tarjeta,0
917,2025-08-02 13:00:00,238,101,2,Tarjeta,0
918,2025-01-14 17:00:00,358,14,2,Tarjeta,5
919,2025-02-11 15:00:00,482,88,1,Tarjeta,0
920,2025-02-01 03:00:00,66,3,2,Tarjeta,10
921,2025-08-18 10:00:00,363,73,2,Tarjeta,0
922,2025-06-07 06:00:00,428,80,3,Tarjeta,5
923,2025-08-12 09:00:00,16,76,1,Bizum,0
924,2025-04-07 00:00:00,103,62,1,Efectivo,5
925,2025-11-18 16:00:00,2,137,2,Efectivo,0
926,2025-07-29 14:00:00,21,148,1,Tarjeta,5
927,2025-08-08 10:00:00,82,120,3,Tarjeta,0
928,2025-10-01 19:00:00,16,123,1,Tarjeta,0
929,2025-08-17 20:00:00,43,105,1,Tarjeta,0
930,2025-05-28 23:00:00,121,45,1,Tarjeta,0
931,2025-02-12 11:00:00,291,1,2,Efectivo,0
932,2025-07-16 17:00:00,389,132,2,Bizum,0
933,2025-04-25 19:00:00,370,141,1,Bizum,0
934,2025-01-27 15:00:00,15,27,4,Tarjeta,5
935,2025-02-22 03:00:00,228,4,3,Efectivo,5
936,2025-11-23 12:00:00,236,147,3,Tarjeta,0
937,2025-08-04 15:00:00,381,130,1,Bizum,5
938,2025-02-01 05:00:00,457,100,2,Tarjeta,5
939,2025-03-29 10:00:00,57,80,4,Efectivo,0
940,2025-11-11 04:00:00,341,60,3,Tarjeta,0
941,2025-10-19 13:00:00,253,71,2,Efectivo,5
942,2025-10-21 21:00:00,473,149,2,Tarjeta,0
943,2025-09-24 03:00:00,200,6,4,Bizum,5
944,2025-07-07 04:00:00,166,77,1,Tarjeta,0
945,2025-06-18 21:00:00,127,32,2,Tarjeta,0
